sample_id,split,scenario_instance_id,scenario_type,timestamp_s,window_duration_s,boundary_case,gps_valid,gps_speed_kmh,imu_valid,pitch_abs_deg,roll_abs_deg,roll_error_deg,outward_rate_deg_s,imu_attention_duration_ms,imu_urgent_consistent_samples,acc_norm_mean_mps2,acc_delta_signed_mps2,acc_change_abs_mps2,jerk_abs_mps3,radar_valid,radar_target_count,radar_path_target_count,radar_min_distance_m,radar_relative_speed_mps,radar_closing_speed_mps,radar_ttc_s,vision_valid,object_count,path_object_count,max_path_bottom_ratio,box_growth_rate_per_s,growth_duration_s,visual_tau_s,vision_confidence,imu_rule_score,motion_rule_score,radar_rule_score,vision_rule_score,rule_score,risk_label,risk_label_name,hard_rule_triggered,trigger_reason
tra-01756,train,tra-1-01681,road_bump,1485.604,1.0,0,0,,1,1.6369,2.6777,1.8576,1.3552,114.75,0,9.9341,-1.6518,1.6518,8.1953,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.102962,0.573671,0.0,0.0,0.573671,1,中,0,motion
tra-01757,train,tra-0-01873,radar_receding,690.1,1.0,0,1,17.3994,1,0.3734,5.9791,4.3617,0.0536,106.21,1,9.9194,0.5374,0.5374,1.49,1,1,0,5.0851,0.2039,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.15416,0.125393,0.0,0.0,0.15416,0,低,0,imu
tra-01758,train,tra-0-00204,sensor_gap,1690.868,1.0,0,1,13.8741,1,3.6067,3.9958,1.2391,1.3836,53.67,1,9.9806,-0.5323,0.5323,2.4008,1,0,0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,,0.0,0.082109,0.168056,0.0,0.0,0.168056,0,低,0,motion
tra-01759,train,tra-0-01234,normal_straight,1524.933,1.0,0,1,23.6161,1,1.9539,2.2182,2.9884,0.9907,49.81,0,9.9434,0.2125,0.2125,1.5168,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.132334,0.106176,0.0,0.0,0.132334,0,低,0,imu
tra-01760,train,tra-1-00273,vision_path_near,278.375,1.0,0,1,9.8662,1,0.1119,5.5872,3.3638,2.4466,117.68,1,9.821,-0.0559,0.0559,3.695,1,0,0,,0.0,0.0,,1,1,1,0.7232,0.0,0.0,,0.8109,0.186238,0.25865,0.0,0.538667,0.538667,1,中,0,vision
tra-01761,train,tra-1-00231,road_bump,1534.805,1.0,0,1,15.7064,1,1.8912,5.6816,1.5841,2.3982,107.77,0,8.7982,-2.8147,2.8147,6.1695,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.122593,0.48147,0.0,0.0,0.48147,1,中,0,motion
tra-01762,train,tra-0-01261,normal_turn,172.843,1.0,0,0,,1,0.1571,13.436,0.7944,2.3376,69.97,1,9.6148,0.4131,0.4131,0.6265,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.093257,0.09639,0.0,0.0,0.09639,0,低,0,motion
tra-01763,train,tra-1-01606,road_bump,34.321,1.0,0,0,,1,0.6654,3.6776,3.6489,1.6118,35.41,1,10.4401,3.4979,3.4979,6.2303,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.172842,0.54979,0.0,0.0,0.54979,1,中,0,motion
tra-01764,train,tra-0-01933,visual_path_candidate,1401.501,1.0,0,0,,1,3.9215,3.8689,0.1684,1.1276,24.28,1,9.859,-0.5721,0.5721,3.2696,1,0,0,,0.0,0.0,,1,4,1,0.5592,0.0,0.0,,0.7074,0.037467,0.228872,0.0,0.265333,0.265333,0,低,0,vision
tra-01765,train,tra-1-00411,vision_path_near,1617.702,1.0,0,0,,1,0.6936,5.2557,3.6371,2.9391,4.3,0,10.0292,-0.8633,0.8633,1.5463,1,0,0,,0.0,0.0,,1,1,1,0.7136,0.0,0.0,,0.7251,0.209593,0.201437,0.0,0.522667,0.522667,1,中,0,vision
tra-01766,train,tra-2-00111,vision_looming_urgent,506.337,1.0,1,0,,1,2.5804,0.5057,4.1337,2.0455,93.02,1,9.5906,0.0438,0.0438,1.1982,1,0,0,,0.0,0.0,,1,1,1,0.9225,0.3639,0.5281,2.4512,0.9184,0.201953,0.083874,0.0,0.705856,0.705856,2,高,1,vision
tra-01767,train,tra-1-00167,road_bump,207.76,1.0,0,0,,1,1.4497,0.2323,0.6879,1.2709,41.85,0,10.3117,-1.7829,1.7829,8.673,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.059662,0.60711,0.0,0.0,0.60711,1,中,0,motion
tra-01768,train,tra-2-01141,vision_looming_urgent,877.321,1.0,1,1,10.8223,1,2.1601,6.194,4.2429,0.7968,15.58,0,9.805,-0.7131,0.7131,1.2759,1,0,0,,0.0,0.0,,1,1,1,0.6545,0.4075,0.6759,2.4602,0.6422,0.170812,0.16639,0.0,0.704776,0.704776,2,高,1,vision
tra-01769,train,tra-2-01204,predicted_lateral_instability,276.929,1.0,0,1,17.9847,1,0.7873,14.234200000000001,9.0272,23.8718,241.8523,3,9.6048,0.3492,0.3492,3.6476,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.749085,0.255332,0.0,0.0,0.749085,2,高,1,imu
tra-01770,train,tra-2-00236,vision_looming_urgent,291.681,1.0,0,1,5.8166,1,2.1484,0.0645,4.4892,2.8026,73.85,0,9.8405,0.1936,0.1936,1.2133,1,0,0,,0.0,0.0,,1,5,3,0.6391,1.6481,0.9992,0.6692,0.8409,0.235595,0.084931,0.0,0.919696,0.919696,2,高,1,vision
tra-01771,train,tra-1-01513,vision_looming_attention,1386.718,1.0,0,0,,1,0.1017,5.1402,2.9331,0.3078,53.97,1,9.9768,0.8678,0.8678,1.2096,1,0,0,,0.0,0.0,,1,1,1,0.5888,0.3836,0.5035,2.6909,0.9659,0.111277,0.202487,0.0,0.655457,0.655457,1,中,0,vision
tra-01772,train,tra-0-01120,radar_receding,431.059,1.0,0,1,23.2247,1,3.6778,5.3938,2.8683,2.3554,9.55,1,9.8759,0.6171,0.6171,1.2458,1,2,1,11.441,0.3036,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.166342,0.14399,0.0,0.0,0.166342,0,低,0,imu
tra-01773,train,tra-0-01984,radar_receding,1055.268,1.0,1,1,18.5232,1,0.9221,3.0723,0.7818,1.2264,57.72,0,9.6459,0.0652,0.0652,3.5506,1,2,1,11.3126,2.1704,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.061702,0.248542,0.0,0.0,0.248542,0,低,0,motion
tra-01774,train,tra-2-00644,multisensor_high,1032.161,1.0,0,1,17.4944,1,1.9625,2.5459,1.7756,2.6548,24.4,1,9.6954,6.3287,6.3287,8.5377,1,2,1,4.0179,-2.7286,2.7286,1.4725,1,3,3,0.7063,1.4718,0.6496,0.7748,0.7113,0.13648,0.779722,0.823333,0.907024,0.907024,2,高,1,vision
tra-01775,train,tra-1-01755,vision_looming_attention,359.596,1.0,0,1,11.6268,1,3.6975,6.8966,3.788,2.4655,32.66,1,9.8753,0.3366,0.3366,1.4643,1,0,0,,0.0,0.0,,1,1,1,0.7419,0.3353,0.3723,2.8851,0.7065,0.201614,0.102501,0.0,0.610143,0.610143,1,中,0,vision
tra-01776,train,tra-1-01629,road_bump,1129.618,1.0,0,1,16.9388,1,2.2929,2.6348,3.9273,0.4557,18.61,1,10.8221,-3.3744,3.3744,5.9227,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.150215,0.53744,0.0,0.0,0.53744,1,中,0,motion
tra-01777,train,tra-1-01656,road_bump,130.988,1.0,0,1,7.6911,1,0.3155,5.6711,1.8876,0.9305,39.2,1,8.8661,-1.7744,1.7744,6.4209,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.09212,0.449463,0.0,0.0,0.449463,1,中,0,motion
tra-01778,train,tra-0-01731,sensor_gap,828.033,1.0,0,0,,1,3.5155,4.42,2.5847,1.6619,10.53,0,9.5521,-0.1266,0.1266,0.682,1,0,0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,,0.0,0.136998,0.04774,0.0,0.0,0.136998,0,低,0,imu
tra-01779,train,tra-2-00458,radar_urgent,754.889,1.0,1,1,17.6873,1,1.227,5.7134,0.964,0.933,24.49,0,10.045,-0.7611,0.7611,0.352,1,3,1,3.2808,-1.3314,1.3314,2.4642,1,0,0,0.0,0.0,0.0,,0.0,0.059864,0.17759,0.704351,0.0,0.704351,2,高,1,radar
tra-01780,train,tra-0-00337,normal_turn,1138.0,1.0,0,0,,1,3.8443,23.8827,1.6209,1.0097,53.39,0,9.9638,0.1485,0.1485,2.0436,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.085003,0.143052,0.0,0.0,0.143052,0,低,0,motion
tra-01781,train,tra-0-01308,normal_turn,608.59,1.0,0,1,24.4531,1,2.6986,24.1136,3.9237,0.0716,55.03,0,10.0304,-0.2975,0.2975,3.7746,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.139334,0.264222,0.0,0.0,0.264222,0,低,0,motion
tra-01782,train,tra-0-01115,sensor_gap,943.79,1.0,0,1,22.8732,1,2.6471,0.9205,1.1534,1.3342,24.02,0,9.9914,-0.5699,0.5699,2.8021,1,0,0,,0.0,0.0,,0,0,0,0.0,0.0,0.0,,0.0,0.077727,0.196147,0.0,0.0,0.196147,0,低,0,motion
tra-01783,train,tra-2-01024,severe_acc_change,472.882,1.0,0,0,,1,1.7442,4.27,4.4129,2.2133,17.67,0,9.8332,-5.2391,5.2391,16.7748,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.216424,0.903244,0.0,0.0,0.903244,2,高,1,motion
tra-01784,train,tra-1-01278,road_bump,1609.159,1.0,0,1,16.9632,1,0.5701,1.9839,1.1719,1.8102,18.62,1,9.37,3.0414,3.0414,7.7882,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.091702,0.545174,0.0,0.0,0.545174,1,中,0,motion
tra-01785,train,tra-1-00061,vision_path_near,1508.119,1.0,0,1,11.1682,1,3.1519,2.2956,0.9456,1.8383,13.64,1,9.7375,-0.5173,0.5173,1.5422,1,0,0,,0.0,0.0,,1,4,3,0.7883,0.0,0.0,,0.6825,0.084568,0.120703,0.0,0.647167,0.647167,1,中,0,vision
tra-01786,train,tra-0-02063,visual_path_candidate,1509.293,1.0,0,1,22.1031,1,2.0394,0.9326,3.1965,0.7791,67.13,0,9.8261,-0.8575,0.8575,3.4725,1,0,0,,0.0,0.0,,1,5,3,0.4973,0.0,0.0,,0.6319,0.133692,0.243075,0.0,0.162167,0.243075,0,低,0,motion
tra-01787,train,tra-0-00021,sensor_gap,202.372,1.0,0,1,14.4153,0,2.7811,4.1224,3.7626,1.8178,91.18,0,9.5966,0.6543,0.6543,0.2342,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,低,0,imu+motion+radar+vision
tra-01788,train,tra-1-00584,vision_path_near,435.924,1.0,0,1,9.6125,1,3.4026,6.886,1.1268,2.3862,74.71,1,9.5698,0.2764,0.2764,1.1697,1,0,0,,0.0,0.0,,1,2,1,0.7303,0.0,0.0,,0.6677,0.106252,0.081879,0.0,0.5505,0.5505,1,中,0,vision
tra-01789,train,tra-0-00750,visual_path_candidate,1072.195,1.0,0,1,17.1244,1,2.0469,2.0775,0.4044,0.0626,4.74,1,9.8654,0.8626,0.8626,2.4084,1,0,0,,0.0,0.0,,1,4,3,0.4252,0.0,0.0,,0.7952,0.015907,0.201273,0.0,0.042,0.201273,0,低,0,motion
tra-01790,train,tra-1-01409,vision_looming_attention,1493.851,1.0,0,0,,1,2.8598,6.6873,1.0554,2.4558,51.32,0,9.7516,-0.0599,0.0599,0.6573,1,0,0,,0.0,0.0,,1,2,1,0.7168,0.3358,0.285,3.3042,0.8668,0.105701,0.046011,0.0,0.528,0.528,1,中,0,vision
tra-01791,train,tra-0-01864,sensor_gap,514.059,1.0,0,1,16.5534,1,3.492,1.9664,3.0102,2.326,102.9,1,9.9182,0.0546,0.0546,2.9109,0,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.170485,0.203763,0.0,0.0,0.203763,0,低,0,motion
tra-01792,train,tra-0-01990,distant_obstacle_off_path,999.18,1.0,0,1,20.4541,1,1.7647,3.0245,1.1286,2.8048,3.64,0,9.8197,-0.4347,0.4347,3.3484,1,4,0,9.3872,-1.3453,1.3453,6.9778,1,4,0,0.0,0.0,0.0,,0.6664,0.118035,0.234388,0.20066,0.0,0.234388,0,低,0,motion
tra-01793,train,tra-2-00241,radar_urgent,1475.167,1.0,0,1,18.202,1,0.551,4.6436,3.1423,0.1065,82.2,0,9.822,0.0085,0.0085,2.9006,1,1,1,6.2893,-2.826,2.826,2.2255,1,0,0,0.0,0.0,0.0,,0.0,0.112962,0.203042,0.73299,0.0,0.73299,2,高,1,radar
tra-01794,train,tra-1-01441,sustained_outward_lean,1664.764,1.0,0,1,22.5734,1,3.0811,17.702,13.0027,5.4112,611.3573,1,9.9121,0.8569,0.8569,0.2114,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.521072,0.199943,0.0,0.0,0.521072,1,中,0,imu
tra-01795,train,tra-1-00581,road_bump,235.069,1.0,0,0,,1,0.0143,1.8303,1.4423,0.2388,51.7,1,9.4457,2.2554,2.2554,8.1958,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.057167,0.573706,0.0,0.0,0.573706,1,中,0,motion
tra-01796,train,tra-0-00376,normal_turn,1500.222,1.0,1,1,19.5728,1,3.8376,9.4887,3.8197,3.1397,78.5,1,9.6968,-0.2691,0.2691,0.2974,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.221601,0.06279,0.0,0.0,0.221601,0,低,0,imu
tra-01797,train,tra-0-00048,radar_receding,1107.554,1.0,0,1,13.9359,1,0.8723,0.8361,2.0988,2.2855,3.59,0,9.9275,0.8611,0.8611,3.464,1,1,1,5.3266,0.74,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.137452,0.24248,0.0,0.0,0.24248,0,低,0,motion
tra-01798,train,tra-2-00876,multisensor_high,903.746,1.0,0,1,12.5447,1,1.6437,6.955,2.0304,1.1416,19.05,0,9.8181,-3.3816,3.3816,6.3266,1,3,1,2.9002,-1.741,1.741,1.6658,1,3,2,0.792,0.6658,0.4009,1.3526,0.6509,0.103029,0.53816,0.800141,0.837688,0.837688,2,高,1,vision
tra-01799,train,tra-1-00013,vision_path_near,410.81,1.0,0,1,17.7234,1,3.9397,3.9734,2.2806,2.8463,23.85,1,9.9418,0.4904,0.4904,1.47,1,0,0,,0.0,0.0,,1,4,1,0.6576,0.0,0.0,,0.6257,0.159517,0.114427,0.0,0.429333,0.429333,1,中,0,vision
tra-01800,train,tra-1-00446,sustained_outward_lean,1277.337,1.0,0,0,,1,2.5744,21.171,17.7153,7.2418,589.1977,1,9.6524,-0.7788,0.7788,1.2281,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.665204,0.18172,0.0,0.0,0.665204,1,中,0,imu
tra-01801,train,tra-0-00379,distant_obstacle_off_path,527.36,1.0,0,0,,1,3.0181,2.3872,4.2146,2.5229,23.37,0,9.9107,0.6071,0.6071,0.2334,1,2,0,5.176,-0.5863,0.5863,8.8282,1,4,0,0.0,0.0,0.0,,0.9177,0.218152,0.141657,0.158601,0.0,0.218152,0,低,0,imu
tra-01802,train,tra-0-00603,normal_turn,257.229,1.0,0,1,15.1943,1,1.7926,8.1801,2.3067,3.2844,111.27,0,9.9423,0.4359,0.4359,0.8663,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.172698,0.10171,0.0,0.0,0.172698,0,低,0,imu
tra-01803,train,tra-0-01718,radar_receding,1571.797,1.0,0,1,23.451,1,1.3812,6.9145,4.4277,1.5767,40.59,1,9.6449,-0.6279,0.6279,3.0512,1,1,0,13.6913,1.8262,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.199117,0.213584,0.0,0.0,0.213584,0,低,0,motion
tra-01804,train,tra-0-00333,normal_straight,434.431,1.0,1,1,15.0413,1,3.1952,5.4167,3.4036,2.3125,13.58,0,9.5751,-0.5593,0.5593,2.8781,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.183876,0.201467,0.0,0.0,0.201467,0,低,0,motion
tra-01805,train,tra-2-01177,predicted_lateral_instability,511.485,1.0,0,1,22.4123,1,3.0661,14.3291,11.7757,29.3226,560.6264,3,9.6038,0.8774,0.8774,2.946,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.830877,0.20622,0.0,0.0,0.830877,2,高,1,imu
tra-01806,train,tra-0-00776,distant_obstacle_off_path,1207.219,1.0,0,0,,1,2.351,0.9131,1.1559,0.8041,86.59,0,9.6242,-0.8764,0.8764,1.6535,1,2,0,8.7902,-0.997,0.997,8.8167,1,5,0,0.0,0.0,0.0,,0.9599,0.062971,0.204493,0.158808,0.0,0.204493,0,低,0,motion
tra-01807,train,tra-1-01569,moderate_acc_change,860.6,1.0,0,0,,1,3.7323,2.1945,0.9712,0.3963,23.25,0,9.6565,4.4029,4.4029,5.8983,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.045088,0.64029,0.0,0.0,0.64029,1,中,0,motion
tra-01808,train,tra-1-00719,vision_looming_attention,841.433,1.0,0,1,13.1037,1,2.2084,5.6364,0.1561,2.6533,75.98,1,9.9979,-0.832,0.832,0.5808,1,0,0,,0.0,0.0,,1,4,3,0.7845,0.3364,0.5672,2.6413,0.9719,0.079756,0.194133,0.0,0.66703,0.66703,1,中,0,vision
tra-01809,train,tra-1-00816,moderate_acc_change,180.397,1.0,0,0,,1,2.4296,5.8566,0.3046,1.8098,106.43,1,9.9714,-4.0529,4.0529,7.3292,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.061335,0.60529,0.0,0.0,0.60529,1,中,0,motion
tra-01810,train,tra-1-01407,vision_path_near,1319.401,1.0,0,1,21.8431,1,2.5882,6.1957,1.3045,0.494,30.95,0,10.0259,0.638,0.638,1.645,1,0,0,,0.0,0.0,,1,3,1,0.7872,0.0,0.0,,0.8556,0.059489,0.148867,0.0,0.645333,0.645333,1,中,0,vision
tra-01811,train,tra-1-00444,vision_path_near,1453.492,1.0,0,1,19.3743,1,2.271,5.8224,4.176,1.8871,86.75,0,9.8796,0.7151,0.7151,0.4665,1,0,0,,0.0,0.0,,1,5,2,0.7075,0.0,0.0,,0.9614,0.198999,0.166857,0.0,0.5125,0.5125,1,中,0,vision
tra-01812,train,tra-0-01949,normal_straight,760.473,1.0,0,1,19.3657,1,0.4277,3.2829,3.3979,1.1254,96.7,0,9.8981,-0.0556,0.0556,3.5156,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.150438,0.246092,0.0,0.0,0.246092,0,低,0,motion
tra-01813,train,tra-1-00958,vision_looming_attention,241.229,1.0,1,0,,1,1.9998,0.3507,1.4372,2.65,36.5,1,9.989,0.478,0.478,0.3426,1,0,0,,0.0,0.0,,1,3,3,0.7868,0.2522,0.4068,3.9913,0.667,0.124502,0.111533,0.0,0.644667,0.644667,1,中,0,vision
tra-01814,train,tra-2-00222,severe_acc_change,717.029,1.0,0,0,,1,0.3891,3.2614,1.5602,0.734,116.28,1,9.5678,6.5163,6.5163,10.3595,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.075159,0.790978,0.0,0.0,0.790978,2,高,1,motion
tra-01815,train,tra-1-00223,road_bump,556.158,1.0,0,1,18.9608,1,1.0168,4.6622,2.6545,0.0489,113.75,0,9.8502,-2.0197,2.0197,7.1514,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.094277,0.500598,0.0,0.0,0.500598,1,中,0,motion
tra-01816,train,tra-0-01439,distant_obstacle_off_path,284.426,1.0,0,1,13.1758,1,0.0889,6.4191,4.4187,2.2688,94.19,0,9.8756,-0.6537,0.6537,3.6282,1,4,0,9.9867,-1.6091,1.6091,6.2064,1,4,0,0.0,0.0,0.0,,0.7412,0.218181,0.253974,0.2256,0.0,0.253974,0,低,0,motion
tra-01817,train,tra-1-01154,moderate_acc_change,998.072,1.0,1,0,,1,0.2725,6.3737,4.4841,1.0499,69.57,0,9.8388,-4.9425,4.9425,8.9456,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.186341,0.69425,0.0,0.0,0.69425,1,中,0,motion
tra-01818,train,tra-0-01204,normal_straight,279.105,1.0,0,1,13.8354,1,1.2113,5.0171,3.6347,2.8548,19.57,0,9.7511,0.7793,0.7793,1.6549,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.207149,0.181837,0.0,0.0,0.207149,0,低,0,imu
tra-01819,train,tra-1-00573,road_bump,824.485,1.0,0,1,13.9591,1,3.2731,6.0716,1.0554,2.8063,28.09,1,9.1594,-1.6734,1.6734,5.8749,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.115515,0.411243,0.0,0.0,0.411243,1,中,0,motion
tra-01820,train,tra-2-00469,vision_looming_urgent,1190.813,1.0,0,1,22.3088,1,2.0554,2.5076,4.4971,2.5702,54.67,1,9.5512,-0.8009,0.8009,1.468,1,0,0,,0.0,0.0,,1,5,2,0.6684,0.6177,0.9059,1.5812,0.9751,0.229364,0.186877,0.0,0.810256,0.810256,2,高,1,vision
tra-01821,train,tra-2-00220,radar_urgent,1589.391,1.0,0,0,,1,2.5319,5.4618,4.0371,2.5158,65.43,0,9.8983,0.3379,0.3379,1.8876,1,4,1,0.8758,-1.473,1.473,0.5946,1,0,0,0.0,0.0,0.0,,0.0,0.211741,0.132132,0.928661,0.0,0.928661,2,高,1,radar
tra-01822,train,tra-0-01905,distant_obstacle_off_path,102.109,1.0,0,1,6.0211,1,0.5993,3.559,1.6429,1.5806,93.04,1,9.559,-0.4549,0.4549,0.7641,1,3,0,17.9979,-1.8902,1.8902,9.5217,1,1,0,0.0,0.0,0.0,,0.662,0.101758,0.106143,0.14705,0.0,0.14705,0,低,0,radar
tra-01823,train,tra-2-00872,multisensor_high,1283.215,1.0,0,0,,1,0.8583,5.9868,0.1028,2.1681,72.3,0,9.7366,-0.4902,0.4902,2.5553,1,4,1,2.5371,-2.9477,2.9477,0.8607,1,5,2,0.8888,0.6612,0.6614,1.5996,0.7546,0.064305,0.178871,0.896735,0.808048,0.896735,2,高,1,radar
tra-01824,train,tra-1-00741,moderate_acc_change,225.916,1.0,1,1,20.9086,1,0.39,3.1493,0.0125,2.0518,10.2,0,9.6315,4.9345,4.9345,8.2756,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.057888,0.69345,0.0,0.0,0.69345,1,中,0,motion
tra-01825,train,tra-1-01630,radar_attention,1423.347,1.0,0,1,14.1557,1,3.7673,0.2024,2.7846,0.8668,18.59,1,10.0107,0.73,0.73,2.5598,1,1,1,5.8319,-1.5984,1.5984,3.6486,1,0,0,0.0,0.0,0.0,,0.0,0.121731,0.179186,0.432103,0.0,0.432103,1,中,0,radar
tra-01826,train,tra-0-00763,normal_straight,618.812,1.0,0,1,23.8706,1,2.0447,6.0602,4.1418,2.7831,112.57,0,9.7853,-0.1164,0.1164,0.2896,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.22289,0.02716,0.0,0.0,0.22289,0,低,0,imu
tra-01827,train,tra-2-00789,radar_urgent,66.001,1.0,0,1,15.7147,1,1.0845,4.0746,0.1035,0.9707,92.63,0,9.9903,0.4684,0.4684,2.0747,1,2,1,0.7485,-0.9036,0.9036,0.8283,1,0,0,0.0,0.0,0.0,,0.0,0.030802,0.145229,0.900623,0.0,0.900623,2,高,1,radar
tra-01828,train,tra-2-00249,predicted_lateral_instability,693.015,1.0,0,0,,1,3.2696,19.273699999999998,15.988,19.3813,372.128,3,9.6947,0.8311,0.8311,0.9382,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.7,0.193923,0.0,0.0,0.7,2,高,1,imu
tra-01829,train,tra-2-00507,multisensor_high,1385.827,1.0,0,1,20.954,1,2.2119,0.5131,3.6393,1.9286,52.76,1,9.7937,-0.2709,0.2709,0.0522,1,4,1,1.326,-1.4102,1.4102,0.9403,1,1,1,0.8822,0.6809,0.6481,1.3576,0.7303,0.181376,0.06321,0.887185,0.837088,0.887185,2,高,1,radar
tra-01830,train,tra-1-00592,vision_path_near,312.188,1.0,0,0,,1,3.6646,0.4883,1.3224,1.745,77.91,1,9.7568,-0.5419,0.5419,0.537,1,0,0,,0.0,0.0,,1,4,3,0.6875,0.0,0.0,,0.6458,0.095144,0.126443,0.0,0.479167,0.479167,1,中,0,vision
tra-01831,train,tra-1-01731,radar_attention,1691.484,1.0,0,0,,1,0.5079,6.5628,3.3592,0.5797,94.62,1,9.9382,-0.5386,0.5386,1.5253,1,4,1,7.5934,-2.0235,2.0235,3.7526,1,0,0,0.0,0.0,0.0,,0.0,0.133804,0.125673,0.407836,0.0,0.407836,1,中,0,radar
tra-01832,train,tra-0-00642,visual_path_candidate,792.312,1.0,0,0,,1,1.4602,5.5886,3.3692,0.6486,90.69,0,9.7826,0.7692,0.7692,2.5088,1,0,0,,0.0,0.0,,1,4,2,0.5312,0.0,0.0,,0.85,0.136083,0.17948,0.0,0.218667,0.218667,0,低,0,vision
tra-01833,train,tra-0-00057,visual_path_candidate,1725.18,1.0,0,1,5.875,1,1.8566,0.001,2.1066,0.1457,107.41,0,9.886,-0.3833,0.3833,0.1321,1,0,0,,0.0,0.0,,1,2,2,0.424,0.0,0.0,,0.7465,0.077811,0.089437,0.0,0.04,0.089437,0,低,0,motion
tra-01834,train,tra-1-01788,sustained_outward_lean,1011.902,1.0,0,1,18.4684,1,0.7394,17.5868,13.2375,6.972,235.4074,0,10.0494,0.6971,0.6971,1.4766,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.555686,0.162657,0.0,0.0,0.555686,1,中,0,imu
tra-01835,train,tra-2-01237,severe_acc_change,1438.7,1.0,0,1,18.9792,1,1.3793,6.7447,2.173,2.1909,45.22,0,9.7368,8.9468,8.9468,15.4056,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.1374,0.936808,0.0,0.0,0.936808,2,高,1,motion
tra-01836,train,tra-0-00132,normal_straight,565.601,1.0,0,1,19.4198,1,0.7519,5.4965,0.3149,2.7271,38.06,1,10.0032,-0.3696,0.3696,2.975,1,0,0,,0.0,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.08738,0.20825,0.0,0.0,0.20825,0,低,0,motion
tra-01837,train,tra-0-01699,radar_receding,1690.931,1.0,0,1,6.8583,1,3.0652,6.0488,1.5096,1.1119,97.31,0,9.5712,0.7252,0.7252,2.4232,1,1,0,8.834,2.0361,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.083969,0.169624,0.0,0.0,0.169624,0,低,0,motion
tra-01838,train,tra-0-00011,radar_receding,1339.309,1.0,0,1,7.0407,1,1.2436,0.858,4.3934,1.1165,54.02,1,9.6328,0.4797,0.4797,2.5601,1,3,0,3.4882,2.4273,0.0,,1,0,0,0.0,0.0,0.0,,0.0,0.185031,0.179207,0.0,0.0,0.185031,0,低,0,imu
